"","GEOID","svi_mean"
"1075","47019",0.642433333333333
"1076","46041",0.843933333333333
"1077","20129",0.436333333333333
"1078","54099",0.4445
"1079","54085",0.287533333333333
"1080","56035",0.0831666666666667
"1081","54065",0.148833333333333
"1082","51073",0.0449
"1083","51036",0.262566666666667
"1084","51595",0.955133333333333
"1085","28051",0.9886
"1086","28055",0.9632
"1087","12029",0.812766666666667
"1088","16015",0.0911333333333333
"1089","16085",0.113
"1090","16027",0.667066666666667
"1091","50025",0.334633333333333
"1092","13013",0.4782
"1093","13313",0.892966666666667
"1094","34041",0.236066666666667
"1095","53033",0.345266666666667
"1096","01063",0.9508
"1097","31167",0.0291666666666667
"1098","21037",0.225566666666667
"1099","51105",0.854933333333333
"1100","25005",0.578333333333333
"1101","37139",0.769733333333333
"1102","37107",0.995633333333333
"1103","20019",0.6885
"1104","36043",0.390266666666667
"1105","12001",0.572066666666667
"1106","12083",0.8091
"1107","08071",0.8589
"1108","48391",0.945233333333333
"1109","48161",0.833
"1110","48403",0.538566666666667
"1111","30071",0.328833333333333
"1112","30063",0.233733333333333
"1113","30089",0.4508
"1114","30105",0.211333333333333
"1115","30023",0.591366666666667
"1116","49013",0.5359
"1117","49037",0.9549
"1118","49023",0.165866666666667
"1119","36019",0.454866666666667
"1120","48457",0.909466666666667
"1121","48167",0.686
"1122","48139",0.498433333333333
"1123","48491",0.2889
"1124","48061",0.981
"1125","48349",0.967733333333333
"1126","12103",0.650366666666667
"1127","12041",0.7687
"1128","08059",0.0883666666666667
"1129","09001",0.53405
"1130","10003",0.4542
"1131","12033",0.691833333333333
"1132","29037",0.124366666666667
"1133","29203",0.557066666666667
"1134","29041",0.1739
"1135","26047",0.1402
"1136","26147",0.292733333333333
"1137","26119",0.386833333333333
"1138","26153",0.499933333333333
"1139","72107",NA
"1140","69110",NA
"1141","69085",NA
"1142","04025",0.5796
"1143","04027",0.993633333333333
"1144","36085",0.550933333333333
"1145","36067",0.555233333333333
"1146","06023",0.805066666666667
"1147","06035",0.686033333333333
"1148","32003",0.820133333333333
"1149","32033",0.304133333333333
"1150","23005",0.152166666666667
"1151","21089",0.255933333333333
"1152","22117",0.984
"1153","20091",0.069
"1154","22123",0.630266666666667
"1155","23017",0.345033333333333
"1156","22125",0.531933333333333
"1157","21139",0.209133333333333
"1158","51069",0.2176
"1159","23025",0.462633333333333
"1160","24005",0.485466666666667
"1161","24043",0.615066666666667
"1162","25021",0.2595
"1163","24009",0.0204666666666667
"1164","37013",0.7894
"1165","37101",0.566366666666667
"1166","37035",0.670233333333333
"1167","37019",0.331366666666667
"1168","41001",0.589566666666667
"1169","05145",0.800933333333333
"1170","05107",0.929466666666667
"1171","05007",0.309166666666667
"1172","48185",0.867566666666667
"1173","30031",0.0663333333333333
"1174","30099",0.3186
"1175","49045",0.25
"1176","49029",3e-04
"1177","50027",0.1375
"1178","48091",0.270666666666667
"1179","08049",0.147766666666667
"1180","12053",0.624566666666667
"1181","29207",0.487533333333333
"1182","25015",0.2536
"1183","48319",0.355566666666667
"1184","72023",NA
"1185","27171",0.0305666666666667
"1186","37029",0.345766666666667
"1187","48425",0.5407
"1188","26083",0.0350333333333333
"1189","22041",0.8815
"1190","22083",0.870766666666667
"1191","54075",0.527733333333333
"1192","45071",0.849533333333333
"1193","22101",0.896966666666667
"1194","47119",0.3147
"1195","47021",0.237566666666667
"1196","47049",0.5138
"1197","54081",0.7585
"1198","54021",0.571933333333333
"1199","51175",0.447866666666667
"1200","51179",0.209333333333333
"1201","51127",0.00593333333333333
"1202","13091",0.865166666666667
"1203","28151",0.9901
"1204","29087",0.164566666666667
"1205","13163",0.961366666666667
"1206","13051",0.7774
"1207","13289",0.656566666666667
"1208","01023",0.747066666666667
"1209","53035",0.308
"1210","51187",0.375033333333333
"1211","01069",0.701133333333333
"1212","21195",0.761533333333333
"1213","22105",0.881366666666667
"1214","37061",0.931566666666667
"1215","37051",0.9136
"1216","20059",0.233
"1217","39105",0.617966666666667
"1218","06045",0.936833333333333
"1219","08001",0.668333333333333
"1220","08077",0.635
"1221","12131",0.6417
"1222","30033",0.0499333333333333
"1223","48041",0.7568
"1224","48489",0.978233333333333
"1225","48303",0.806266666666667
"1226","40023",0.943666666666667
"1227","41019",0.6681
"1228","41031",0.919166666666667
"1229","05061",0.889766666666667
"1230","45081",0.833433333333333
"1231","45065",0.6444
"1232","47085",0.3497
"1233","54031",0.312666666666667
"1234","26107",0.596066666666667
"1235","72127",NA
"1236","27107",0.288366666666667
"1237","48235",0.2907
"1238","54103",0.354433333333333
"1239","16023",0.4165
"1240","51085",0.0207
"1241","02013",0.666633333333333
"1242","08043",0.647
"1243","08109",0.757666666666667
"1244","34013",0.907033333333333
"1245","01071",0.614933333333333
"1246","13029",0.3353
"1247","13305",0.905366666666667
"1248","37085",0.7688
"1249","18179",0.0936666666666667
"1250","18025",0.322766666666667
"1251","21055",0.501
"1252","20161",0.52
"1253","21237",0.815933333333333
"1254","17189",0.0503
"1255","06059",0.5168
"1256","06007",0.819433333333333
"1257","01077",0.471066666666667
"1258","53031",0.325066666666667
"1259","22057",0.7706
"1260","51117",0.720033333333333
"1261","51027",0.661266666666667
"1262","24011",0.662466666666667
"1263","42029",0.144833333333333
"1264","42017",0.117333333333333
"1265","55043",0.218133333333333
"1266","48207",0.9087
"1267","30039",0.140633333333333
"1268","30053",0.479333333333333
"1269","30043",0.087
"1270","49055",0.2516
"1271","48053",0.573133333333333
"1272","48283",0.8666
"1273","48239",0.750433333333333
"1274","48011",0.127333333333333
"1275","45025",0.942166666666667
"1276","47179",0.552733333333333
"1277","46137",0.9162
"1278","60050",NA
"1279","29189",0.307033333333333
"1280","29099",0.153433333333333
"1281","48263",0.285033333333333
"1282","27165",0.6091
"1283","27037",0.140666666666667
"1284","27077",0.0903
"1285","22097",0.8952
"1286","28109",0.670966666666667
"1287","37075",0.6102
"1288","51011",0.2344
"1289","51095",0.160233333333333
"1290","02100",0.397066666666667
"1291","16037",0.402
"1292","34039",0.744233333333333
"1293","01049",0.765633333333333
"1294","51077",0.601066666666667
"1295","13133",0.536433333333333
"1296","13075",0.891866666666667
"1297","13311",0.290166666666667
"1298","19107",0.0550666666666667
"1299","18147",0.0573
"1300","18029",0.0576
"1301","21025",0.735966666666667
"1302","21153",0.782166666666667
"1303","17111",0.0925333333333333
"1304","39069",0.117233333333333
"1305","06053",0.837533333333333
"1306","06017",0.2
"1307","53045",0.602333333333333
"1308","51059",0.230366666666667
"1309","21177",0.412366666666667
"1310","37091",0.965633333333333
"1311","37153",0.979933333333333
"1312","42129",0.122433333333333
"1313","42005",0.184333333333333
"1314","48459",0.628233333333333
"1315","48369",0.664
"1316","40125",0.761466666666667
"1317","22073",0.865333333333333
"1318","54023",0.332633333333333
"1319","45091",0.360833333333333
"1320","47123",0.684033333333333
"1321","46095",0.872366666666667
"1322","47151",0.7493
"1323","46127",0.0532666666666667
"1324","54019",0.694666666666667
"1325","04015",0.860266666666667
"1326","51199",0.188866666666667
"1327","51155",0.339033333333333
"1328","18129",0.0110333333333333
"1329","21033",0.609733333333333
"1330","20023",0.204533333333333
"1331","06077",0.882466666666667
"1332","08123",0.533133333333333
"1333","37125",0.369666666666667
"1334","37131",0.906533333333333
"1335","28089",0.3291
"1336","48355",0.898233333333333
"1337","48133",0.830666666666667
"1338","48469",0.863833333333333
"1339","41055",0.2669
"1340","41045",0.993866666666667
"1341","05117",0.527366666666667
"1342","45059",0.906
"1343","47115",0.4761
"1344","47167",0.419833333333333
"1345","13221",0.527
"1346","26053",0.340266666666667
"1347","27129",0.2207
"1348","37095",0.847
"1349","22085",0.849
"1350","54095",0.171666666666667
"1351","28013",0.9108
"1352","28021",0.911633333333333
"1353","46073",0.126433333333333
"1354","48261",0.6885
"1355","08015",0.4896
"1356","13107",0.971166666666667
"1357","37037",0.365
"1358","18175",0.3271
"1359","20143",0.038
"1360","21067",0.5379
"1361","36055",0.566866666666667
"1362","01047",0.927866666666667
"1363","01027",0.5724
"1364","31055",0.553733333333333
"1365","22011",0.573933333333333
"1366","51185",0.602433333333333
"1367","24027",0.1386
"1368","42041",0.188133333333333
"1369","55029",0.0651333333333333
"1370","48059",0.290066666666667
"1371","48371",0.879233333333333
"1372","41005",0.264066666666667
"1373","05041",0.953866666666667
"1374","05149",0.795566666666667
"1375","30035",0.9134
"1376","49015",0.2152
"1377","49031",0.370433333333333
"1378","06021",0.879033333333333
"1379","08019",0.0990666666666667
"1380","12037",0.872366666666667
"1381","29019",0.366333333333333
"1382","48435",0.707433333333333
"1383","27027",0.325266666666667
"1384","48327",0.738733333333333
"1385","22077",0.782
"1386","48107",0.939233333333333
"1387","22021",0.876833333333333
"1388","53077",0.9498
"1389","13271",0.894833333333333
"1390","13191",0.611233333333333
"1391","20069",0.284366666666667
"1392","17003",0.9248
"1393","06085",0.362833333333333
"1394","45015",0.5602
"1395","47051",0.4421
"1396","47117",0.484833333333333
"1397","66010",NA
"1398","48067",0.828433333333333
"1399","41051",0.545733333333333
"1400","22059",0.5993
"1401","47187",0.0196
"1402","04005",0.7807
"1403","49007",0.595233333333333
"1404","12023",0.889366666666667
"1405","26089",0.0253666666666667
"1406","24031",0.425966666666667
"1407","13009",0.8922
"1408","13181",0.6125
"1409","01059",0.776366666666667
"1410","24019",0.773466666666667
"1411","37159",0.8438
"1412","37009",0.4415
"1413","20141",0.0719333333333333
"1414","06055",0.603033333333333
"1415","36063",0.373533333333333
"1416","12039",0.978966666666667
"1417","55007",0.0987666666666667
"1418","13137",0.7043
"1419","40013",0.842966666666667
"1420","40065",0.7509
"1421","05085",0.347266666666667
"1422","05015",0.6262
"1423","48017",0.792466666666667
"1424","30029",0.176333333333333
"1425","50017",0.132666666666667
"1426","48339",0.480633333333333
"1427","48241",0.88
"1428","36091",0.054
"1429","08031",0.5207
"1430","26029",0.132833333333333
"1431","48033",0.1428
"1432","69100",NA
"1433","27163",0.0617666666666667
"1434","38053",0.441666666666667
"1435","13059",0.7796
"1436","13223",0.148866666666667
"1437","13207",0.4201
"1438","13069",0.959666666666667
"1439","13071",0.982266666666667
"1440","13161",0.896066666666667
"1441","13225",0.9198
"1442","13149",0.726466666666667
"1443","13093",0.932966666666667
"1444","13231",0.102933333333333
"1445","28157",0.890333333333333
"1446","48153",0.7879
"1447","45009",0.9423
"1448","47059",0.5827
"1449","47155",0.613466666666667
"1450","54047",0.842466666666667
"1451","13303",0.923933333333333
"1452","51079",0.223666666666667
"1453","51053",0.401066666666667
"1454","21187",0.3837
"1455","06069",0.5359
"1456","10005",0.47
"1457","34003",0.3535
"1458","53053",0.5203
"1459","31013",0.422033333333333
"1460","23031",0.131966666666667
"1461","21119",0.787
"1462","37057",0.635033333333333
"1463","29057",0.61
"1464","04017",0.988733333333333
"1465","02122",0.4678
"1466","31075",0.1687
"1467","13267",0.913433333333333
"1468","48353",0.946266666666667
"1469","41035",0.859966666666667
"1470","05069",0.9324
"1471","45029",0.8787
"1472","54071",0.289266666666667
"1473","29027",0.268033333333333
"1474","55009",0.3075
"1475","48225",0.9407
"1476","27139",0.103533333333333
"1477","22067",0.916066666666667
"1478","46103",0.514233333333333
"1479","20199",0.169966666666667
"1480","04003",0.921066666666667
"1481","37043",0.375666666666667
"1482","49033",0.182466666666667
"1483","48361",0.629033333333333
"1484","12075",0.7705
"1485","12005",0.693766666666667
"1486","26041",0.339633333333333
"1487","22017",0.8905
"1488","24021",0.155
"1489","60020",NA
"1490","45053",0.9237
"1491","37137",0.646266666666667
"1492","06113",0.7147
"1493","13321",0.7829
"1494","35059",0.8198
"1495","35023",0.943266666666667
"1496","51660",0.8316
"1497","51025",0.865466666666667
"1498","33001",0.1375
"1499","32007",0.570466666666667
"1500","32023",0.7813
"1501","31001",0.4357
"1502","31185",0.152166666666667
"1503","31159",0.0539
"1504","31129",0.0861
"1505","01037",0.480966666666667
"1506","51135",0.861766666666667
"1507","53059",0.252733333333333
"1508","53023",0.1726
"1509","35001",0.7514
"1510","35029",0.9986
"1511","35006",0.982066666666667
"1512","35019",0.857333333333333
"1513","31149",0.0278666666666667
"1514","31033",0.208666666666667
"1515","31021",0.214333333333333
"1516","31087",0.245
"1517","31105",0.5062
"1518","31139",0.0389333333333333
"1519","31175",0.1319
"1520","31125",0.0651666666666667
"1521","21163",0.219533333333333
"1522","51590",0.9742
"1523","20037",0.729433333333333
"1524","21213",0.273633333333333
"1525","23029",0.669666666666667
"1526","21141",0.482166666666667
"1527","21157",0.2187
"1528","25001",0.0934666666666667
"1529","31037",0.422733333333333
"1530","31137",0.226366666666667
"1531","31027",0.00826666666666667
"1532","31119",0.499966666666667
"1533","31051",0.336033333333333
"1534","31019",0.3444
"1535","31045",0.2403
"1536","37097",0.385
"1537","37001",0.7565
"1538","37169",0.391066666666667
"1539","32029",0.123933333333333
"1540","19019",0.0583333333333333
"1541","19183",0.170833333333333
"1542","19153",0.4273
"1543","19127",0.676066666666667
"1544","19049",0.0562333333333333
"1545","19023",0.0291
"1546","19041",0.2558
"1547","18093",0.284133333333333
"1548","37197",0.628433333333333
"1549","37049",0.829833333333333
"1550","37073",0.453666666666667
"1551","37005",0.656533333333333
"1552","53003",0.4084
"1553","25003",0.3996
"1554","18037",0.164466666666667
"1555","18127",0.150233333333333
"1556","19057",0.457733333333333
"1557","19145",0.324966666666667
"1558","18109",0.127566666666667
"1559","18001",0.574633333333333
"1560","19055",0.0235666666666667
"1561","19009",0.0355333333333333
"1562","18133",0.229433333333333
"1563","18041",0.6316
"1564","19137",0.2439
"1565","20121",0.0516666666666667
"1566","20087",0.0282333333333333
"1567","18119",0.304633333333333
"1568","18177",0.712766666666667
"1569","18141",0.616666666666667
"1570","18017",0.6117
"1571","19079",0.101233333333333
"1572","19191",0.0349333333333333
"1573","19017",0.0318333333333333
"1574","19171",0.3636
"1575","19015",0.0626333333333333
"1576","19087",0.238866666666667
"1577","18149",0.2934
"1578","26157",0.3145
"1579","26149",0.619
"1580","13063",0.937633333333333
"1581","13023",0.692633333333333
"1582","13235",0.919466666666667
"1583","72143",NA
"1584","72019",NA
"1585","28005",0.828233333333333
"1586","28131",0.7626
"1587","28117",0.798
"1588","26101",0.381566666666667
"1589","02060",0.272366666666667
"1590","38007",0.0328666666666667
"1591","13199",0.8906
"1592","13197",0.8435
"1593","72099",NA
"1594","72139",NA
"1595","28027",0.955433333333333
"1596","28101",0.7889
"1597","28069",0.940466666666667
"1598","13101",0.5471
"1599","32017",0.552833333333333
"1600","31171",0.00243333333333333
"1601","13193",0.9656
"1602","72053",NA
"1603","16063",0.645066666666667
"1604","16071",0.208866666666667
"1605","31165",0.197833333333333
"1606","23019",0.4399
"1607","51640",0.978266666666667
"1608","13211",0.2522
"1609","13287",0.967733333333333
"1610","72057",NA
"1611","04011",0.445233333333333
"1612","16067",0.6543
"1613","51125",0.2607
"1614","51111",0.868966666666667
"1615","51600",0.282333333333333
"1616","51620",0.773133333333333
"1617","08039",8e-04
"1618","08095",0.383
"1619","08119",0.0754333333333333
"1620","08007",0.296333333333333
"1621","37077",0.659033333333333
"1622","37191",0.952866666666667
"1623","04023",0.938333333333333
"1624","27005",0.340433333333333
"1625","27095",0.5754
"1626","27115",0.4886
"1627","27113",0.229633333333333
"1628","51775",0.344066666666667
"1629","51735",0.00593333333333333
"1630","51530",0.451233333333333
"1631","02220",0.442433333333333
"1632","02180",0.911633333333333
"1633","02105",0.5227
"1634","08115",0.726333333333333
"1635","08017",0.134466666666667
"1636","08079",0.0525
"1637","37157",0.8174
"1638","37045",0.854333333333333
"1639","27029",0.804533333333333
"1640","27039",0.0460333333333333
"1641","27041",0.0771333333333333
"1642","13253",0.8819
"1643","13281",0.390966666666667
"1644","13243",0.986933333333333
"1645","34037",0.0377666666666667
"1646","19181",0.0741666666666667
"1647","19155",0.481166666666667
"1648","27079",0.0829666666666667
"1649","27169",0.2015
"1650","13125",0.670666666666667
"1651","12051",0.9948
"1652","29181",0.6061
"1653","35028",0.0156
"1654","35027",0.674966666666667
"1655","35041",0.957466666666667
"1656","19103",0.334966666666667
"1657","19113",0.1895
"1658","19061",0.228433333333333
"1659","27161",0.249533333333333
"1660","27049",0.168166666666667
"1661","29097",0.717633333333333
"1662","29510",0.815066666666667
"1663","35005",0.958933333333333
"1664","35057",0.752533333333333
"1665","01103",0.669833333333333
"1666","37003",0.563733333333333
"1667","19169",0.2436
"1668","19027",0.0682333333333333
"1669","19179",0.778733333333333
"1670","27025",0.0445333333333333
"1671","27033",0.475866666666667
"1672","27051",0.1427
"1673","29067",0.496866666666667
"1674","29091",0.698133333333333
"1675","29081",0.595066666666667
"1676","51049",0.470066666666667
"1677","13159",0.616066666666667
"1678","19059",0.077
"1679","19033",0.1908
"1680","19123",0.264666666666667
"1681","38001",0.168
"1682","38009",0.0762666666666667
"1683","29107",0.221366666666667
"1684","29167",0.599766666666667
"1685","13055",0.9285
"1686","13111",0.468033333333333
"1687","26113",0.4729
"1688","26051",0.551733333333333
"1689","18165",0.4088
"1690","38029",0.0690666666666667
"1691","29185",0.519866666666667
"1692","29173",0.108866666666667
"1693","29053",0.400533333333333
"1694","13257",0.778033333333333
"1695","13119",0.8083
"1696","18181",0.256533333333333
"1697","18135",0.44
"1698","18101",0.192166666666667
"1699","21201",0.4756
"1700","22049",0.847333333333333
"1701","29007",0.6314
"1702","29177",0.1495
"1703","29229",0.841833333333333
"1704","13297",0.373266666666667
"1705","13065",0.951733333333333
"1706","18115",0.0967666666666667
"1707","18161",0.143533333333333
"1708","56027",0.381
"1709","48345",0.439
"1710","22007",0.753766666666667
"1711","38073",0.0773333333333333
"1712","38091",0.0128333333333333
"1713","29199",0.443766666666667
"1714","29065",0.6648
"1715","29163",0.6145
"1716","29075",0.4486
"1717","13015",0.5599
"1718","13081",0.985666666666667
"1719","48129",0.375366666666667
"1720","48173",0.268833333333333
"1721","48359",0.325666666666667
"1722","48505",0.994166666666667
"1723","38043",0.0523
"1724","54087",0.5945
"1725","28085",0.6916
"1726","28003",0.8093
"1727","28043",0.868466666666667
"1728","29051",0.237666666666667
"1729","29001",0.450733333333333
"1730","26117",0.499533333333333
"1731","13085",0.159533333333333
"1732","13227",0.341
"1733","13131",0.931466666666667
"1734","72059",NA
"1735","72005",NA
"1736","28129",0.582766666666667
"1737","28153",0.906533333333333
"1738","28159",0.899433333333333
"1739","28067",0.8381
"1740","26127",0.7348
"1741","26005",0.172
"1742","26155",0.133166666666667
"1743","13233",0.8259
"1744","13011",0.4687
"1745","13047",0.238566666666667
"1746","72063",NA
"1747","72121",NA
"1748","48497",0.568
"1749","48463",0.978133333333333
"1750","48479",0.969966666666667
"1751","48203",0.843366666666667
"1752","48095",0.560133333333333
"1753","47067",0.815066666666667
"1754","21143",0.227066666666667
"1755","20067",0.397866666666667
"1756","21191",0.464066666666667
"1757","20057",0.795333333333333
"1758","12085",0.451
"1759","08085",0.589333333333333
"1760","08061",0.259733333333333
"1761","48189",0.9319
"1762","48069",0.799466666666667
"1763","48317",0.4712
"1764","48275",0.728833333333333
"1765","47087",0.639666666666667
"1766","17145",0.6173
"1767","17183",0.7173
"1768","08089",0.932733333333333
"1769","42105",0.442333333333333
"1770","42069",0.541966666666667
"1771","48099",0.809966666666667
"1772","48305",0.805033333333333
"1773","40037",0.504366666666667
"1774","47103",0.5014
"1775","17007",0.450166666666667
"1776","17081",0.746633333333333
"1777","17113",0.193733333333333
"1778","17191",0.452
"1779","42123",0.171366666666667
"1780","42117",0.304633333333333
"1781","42065",0.322966666666667
"1782","40063",0.8136
"1783","40035",0.892833333333333
"1784","40119",0.565
"1785","47101",0.558733333333333
"1786","47133",0.386433333333333
"1787","17001",0.276133333333333
"1788","17133",0.0014
"1789","42025",0.2869
"1790","42009",0.201066666666667
"1791","40029",0.8276
"1792","40073",0.3615
"1793","40033",0.5493
"1794","46105",0.261833333333333
"1795","47075",0.880533333333333
"1796","17121",0.632266666666667
"1797","17095",0.644166666666667
"1798","17159",0.376666666666667
"1799","44001",0.1369
"1800","55123",0.4403
"1801","40053",0.193
"1802","41027",0.640266666666667
"1803","47153",0.5387
"1804","46003",0.177833333333333
"1805","20039",0.1287
"1806","17083",0.0566666666666667
"1807","39137",0.012
"1808","55115",0.1709
"1809","55101",0.462066666666667
"1810","41009",0.319266666666667
"1811","41053",0.5757
"1812","54101",0.594733333333333
"1813","56045",0.3042
"1814","54035",0.2485
"1815","39025",0.1339
"1816","39157",0.402766666666667
"1817","55035",0.210166666666667
"1818","55019",0.5868
"1819","55041",0.462633333333333
"1820","01061",0.648933333333333
"1821","17065",0.2559
"1822","17127",0.633133333333333
"1823","46129",0.460033333333333
"1824","47007",0.730433333333333
"1825","20025",0.237566666666667
"1826","39139",0.602133333333333
"1827","39121",0.511266666666667
"1828","39021",0.198233333333333
"1829","55107",0.288166666666667
"1830","55067",0.234433333333333
"1831","30111",0.282333333333333
"1832","05047",0.593533333333333
"1833","05105",0.483633333333333
"1834","20065",0.268633333333333
"1835","20185",0.2622
"1836","20083",0.0862666666666667
"1837","20189",0.748333333333333
"1838","56007",0.520433333333333
"1839","39127",0.4667
"1840","39029",0.4496
"1841","30091",0.124966666666667
"1842","30017",0.352033333333333
"1843","30065",0.320533333333333
"1844","05051",0.861433333333333
"1845","05049",0.653466666666667
"1846","54069",0.4214
"1847","13005",0.920366666666667
"1848","39151",0.334766666666667
"1849","39055",0.0991
"1850","30079",0.1867
"1851","30019",0.0657666666666667
"1852","30107",0.3101
"1853","05143",0.741833333333333
"1854","05129",0.426933333333333
"1855","47077",0.647233333333333
"1856","46115",0.123433333333333
"1857","46119",0.0215
"1858","39169",0.439566666666667
"1859","39037",0.103866666666667
"1860","39103",0.0108
"1861","49053",0.421733333333333
"1862","01081",0.661433333333333
"1863","05083",0.619066666666667
"1864","05023",0.2767
"1865","46039",0.0459666666666667
"1866","46013",0.265466666666667
"1867","47139",0.4909
"1868","39059",0.588566666666667
"1869","39081",0.466666666666667
"1870","50023",0.177833333333333
"1871","36101",0.458333333333333
"1872","05079",0.5988
"1873","16017",0.331733333333333
"1874","46011",0.150566666666667
"1875","46101",0.302333333333333
"1876","47111",0.607466666666667
"1877","39111",0.3725
"1878","39067",0.547966666666667
"1879","39027",0.398333333333333
"1880","36001",0.3992
"1881","36037",0.2003
"1882","48255",0.875333333333333
"1883","48097",0.6522
"1884","48347",0.9913
"1885","20045",0.279966666666667
"1886","20027",0.276666666666667
"1887","20055",0.8592
"1888","36049",0.2117
"1889","36035",0.4359
"1890","08041",0.447533333333333
"1891","36007",0.681266666666667
"1892","36041",0.247666666666667
"1893","48093",0.7148
"1894","48165",0.705133333333333
"1895","48023",0.3087
"1896","21233",0.7298
"1897","20049",0.362366666666667
"1898","20107",0.3771
"1899","12019",0.378666666666667
"1900","12087",0.612166666666667
"1901","08063",0.6212
"1902","48485",0.8206
"1903","48439",0.684533333333333
"1904","45037",0.842133333333333
"1905","45085",0.922433333333333
"1906","45089",0.965933333333333
"1907","21103",0.544633333333333
"1908","20075",0.300033333333333
"1909","20171",0.395733333333333
"1910","20117",0.133966666666667
"1911","20029",0.2815
"1912","20053",0.248733333333333
"1913","08045",0.509466666666667
"1914","12021",0.5743
"1915","48365",0.7079
"1916","48221",0.413233333333333
"1917","48145",0.9808
"1918","40137",0.661533333333333
"1919","40081",0.434166666666667
"1920","26151",0.456733333333333
"1921","26075",0.5238
"1922","17131",0.0790666666666667
"1923","17155",0.0162333333333333
"1924","36095",0.369766666666667
"1925","36121",0.232066666666667
"1926","40091",0.773066666666667
"1927","08067",0.206433333333333
"1928","08121",0.269733333333333
"1929","12073",0.6161
"1930","12086",0.8664
"1931","26111",0.1615
"1932","26139",0.1772
"1933","26037",0.0392666666666667
"1934","05125",0.304533333333333
"1935","05065",0.599
"1936","36097",0.3425
"1937","36109",0.385033333333333
"1938","09015",0.45155
"1939","12027",0.984633333333333
"1940","26059",0.480866666666667
"1941","26065",0.5806
"1942","26161",0.267566666666667
"1943","05005",0.340666666666667
"1944","05071",0.871833333333333
"1945","36015",0.558066666666667
"1946","48337",0.6192
"1947","48503",0.542266666666667
"1948","12115",0.343766666666667
"1949","08075",0.6293
"1950","26027",0.2625
"1951","26159",0.665666666666667
"1952","26023",0.691966666666667
"1953","05101",0.229266666666667
"1954","05097",0.617
"1955","05111",0.767966666666667
"1956","05087",0.5651
"1957","48291",0.9651
"1958","48367",0.277166666666667
"1959","48027",0.887833333333333
"1960","12061",0.477233333333333
"1961","08103",0.446
"1962","13155",0.831833333333333
"1963","26017",0.361933333333333
"1964","26165",0.481166666666667
"1965","05043",0.7334
"1966","05059",0.701166666666667
"1967","05141",0.752566666666667
"1968","48325",0.719
"1969","48049",0.775566666666667
"1970","06049",0.780566666666667
"1971","36111",0.5286
"1972","13043",0.9634
"1973","05113",0.810433333333333
"1974","12043",0.9009
"1975","26079",0.390466666666667
"1976","26143",0.451366666666667
"1977","42057",0.1612
"1978","26085",0.7197
"1979","05135",0.595333333333333
"1980","48375",0.9637
"1981","48341",0.7937
"1982","48483",0.804833333333333
"1983","18169",0.240433333333333
"1984","18065",0.316
"1985","18053",0.741
"1986","19031",0.00723333333333333
"1987","12067",0.8725
"1988","29139",0.469933333333333
"1989","48159",0.4469
"1990","48101",0.824866666666667
"1991","48247",0.867433333333333
"1992","48417",0.606733333333333
"1993","48269",0.320266666666667
"1994","48021",0.767766666666667
"1995","55127",0.232266666666667
"1996","20035",0.712766666666667
"1997","20155",0.550133333333333
"1998","20205",0.520566666666667
"1999","20193",0.0897666666666667
"2000","29159",0.7248
"2001","29063",0.237066666666667
"2002","29211",0.527433333333333
"2003","72041",NA
"2004","72069",NA
"2005","55047",0.371633333333333
"2006","55131",0.00956666666666667
"2007","17091",0.695566666666667
"2008","17101",0.6082
"2009","17041",0.479
"2010","29155",0.940066666666667
"2011","29213",0.778166666666667
"2012","29109",0.781
"2013","18111",0.312333333333333
"2014","18171",0.0398
"2015","55083",0.0361
"2016","55093",0.0434
"2017","39039",0.223533333333333
"2018","39117",0.169133333333333
"2019","39047",0.456133333333333
"2020","31133",0.4323
"2021","29077",0.508233333333333
"2022","29121",0.4864
"2023","29221",0.796566666666667
"2024","48009",0.1952
"2025","72085",NA
"2026","72025",NA
"2027","55129",0.1144
"2028","55125",0.1075
"2029","55069",0.123266666666667
"2030","30075",0.0810666666666667
"2031","31157",0.658
"2032","31085",0.0480333333333333
"2033","21161",0.646066666666667
"2034","42075",0.590133333333333
"2035","29215",0.855933333333333
"2036","29147",0.224633333333333
"2037","29169",0.662066666666667
"2038","40045",0.4321
"2039","40003",0.279666666666667
"2040","30101",0.552666666666667
"2041","30021",0.109533333333333
"2042","55065",0.156066666666667
"2043","48461",0.640966666666667
"2044","48237",0.8041
"2045","48143",0.741533333333333
"2046","29061",0.4959
"2047","29117",0.344066666666667
"2048","40069",0.8453
"2049","40131",0.343833333333333
"2050","40005",0.822266666666667
"2051","30095",0.0451
"2052","31029",0.226933333333333
"2053","01057",0.707366666666667
"2054","48429",0.944566666666667
"2055","48135",0.877666666666667
"2056","48131",0.986233333333333
"2057","48183",0.889466666666667
"2058","29165",0.1199
"2059","29105",0.6405
"2060","40085",0.743866666666667
"2061","40115",0.940866666666667
"2062","49027",0.400833333333333
"2063","01031",0.6233
"2064","01075",0.550466666666667
"2065","48357",0.738
"2066","48089",0.7275
"2067","48137",0.5988
"2068","48285",0.614766666666667
"2069","29187",0.712866666666667
"2070","29093",0.7106
"2071","29225",0.580133333333333
"2072","40015",0.907066666666667
"2073","40139",0.870966666666667
"2074","40059",0.421966666666667
"2075","01011",0.8731
"2076","50005",0.296866666666667
"2077","48019",0.5693
"2078","48299",0.583666666666667
"2079","40111",0.893033333333333
"2080","29227",0.2292
"2081","29011",0.668
