"","STATEFP","GEOID","lat","lon","log_incidence","raw_incidence","raw_perc_over65","raw_edge_pixel_count","raw_edge_length_m","raw_area_km2","raw_edgedensity_mk2","raw_log_edgedensity_mk2","raw_bls_agemploy","raw_svi_mean","raw_birds_tot","scale_perc_over65","scale_edge_pixel_count","scale_edge_length_m","scale_area_km2","scale_edgedensity_mk2","scale_log_edgedensity_mk2","scale_bls_agemploy","scale_svi_mean","scale_birds_tot","raw_peakmonths_rR0_mean","scale_peakmonths_rR0_mean"
"1387",48,"48107",33.6145571350803,-101.30000239981,1.89160480419777,6.63,19.1,58945,1768350,2336.06603529084,756.977745185976,6.6306540252984,0.218398118930598,0.939233333333333,15,-0.202409598056381,0.10867694376244,0.10867694376244,-0.0483990483581936,-0.360076924021247,0.176966531747949,6.17120365492362,1.55009977281303,0.490807990049507,0.600115852719653,0.856200827486093
"1388",22,"22021",32.0923377558795,-92.1165531668165,0.688134638736401,1.99,18.1,18653,559590,1401.2145536819,399.360682152203,5.99236584619641,0,0.876833333333333,16,-0.403937277960476,-0.893746668493735,-0.893746668493736,-0.323593328491465,-0.866661750860434,-0.245433919521208,-0.417448157940074,1.32989444995302,0.824231729614848,0.684798444205432,1.24735664421876
"1389",53,"53077",46.4567387691744,-120.737611461016,-1.02165124753198,0.36,14.3,218566,6556980,11136.8766016482,588.762921107483,6.37972062751362,0.290155176401921,0.9498,15,-1.16974246159604,4.07988362032213,4.07988362032213,2.54231485223883,-0.598362750778736,0.0109061472176922,8.33597626885093,1.58738881519905,0.490807990049507,0.0506705645064545,-1.68173190095483
"1390",13,"13271",31.9297881538896,-82.9390493906092,NA,NA,17.9,22062,661860,1150.7236439083,575.16850679462,6.35640016443094,0,0.894833333333333,16,-0.444242813941296,-0.808934246817439,-0.80893424681744,-0.397330886757335,-0.617620008702169,-0.00452665328284106,-0.417448157940074,1.39341521616264,0.824231729614848,0.722634031343778,1.42212231599376
"1391",13,"13191",31.4962562573015,-81.4103277317074,-1.23787435600162,0.29,29.3,1658,49740,1251.68168743396,39.7385377603236,3.70717451816443,0,0.611233333333333,16,1.85317273696539,-1.31656482818533,-1.31656482818533,-0.367611646152517,-1.37608688902028,-1.75770671384917,-0.417448157940074,0.392610255215539,0.824231729614848,0.751273968156638,1.55441252675199
"1392",20,"20069",37.7379570103678,-100.437862729418,2.08567209143047,8.05,16,84592,2537760,2248.52276082869,1128.63433904699,7.0296492655749,0.0522668320850248,0.284366666666667,15,-0.827145405759076,0.746747984751572,0.746747984751573,-0.0741693539843428,0.166395693497407,0.441009913820531,1.15934178721084,-0.760879806731716,0.490807990049507,0.486585177763494,0.331793353558642
"1393",17,"17003",37.1914365190973,-89.3374504802408,NA,NA,24.2,24101,723030,655.717224742461,1102.65518842208,7.00638284872425,0.00571314670905147,0.9248,14,0.825381569454503,-0.758206019243967,-0.758206019243968,-0.543047011578835,0.129594755060344,0.425612879535865,-0.245093493870325,1.4991655287968,0.157384250484166,0.566432654319931,0.700615378941755
"1394",6,"06085",37.231738736208,-121.694687560962,-2.81341071676004,0.06,14.4,17003,510090,3369.72132954231,151.374535196144,5.02634153740232,0.00278990398509008,0.362833333333333,14,-1.14958969360563,-0.934796975259909,-0.93479697525991,0.25588032671207,-1.2179481750834,-0.884720557330613,-0.333282112742035,-0.483976318477196,0.157384250484166,0.251742489300304,-0.752964233541675
"1395",45,"45015",33.1972315742532,-79.9520680658825,NA,NA,14.5,28208,846240,3196.31777703955,264.754651768008,5.58257352136992,6.58972369334397e-05,0.5602,16,-1.12943692561522,-0.65602807385689,-0.656028073856891,0.204835142806044,-1.0573388175955,-0.516622496406458,-0.415460164857944,0.212517119906419,0.824231729614848,0.683122937060624,1.23961733966786
"1396",47,"47051",35.1549847325737,-86.0921584449719,NA,NA,20.5,76296,2288880,1490.39512232718,1535.75381837403,7.33742756049139,0.0102558208730191,0.4421,13,0.0797291538093515,0.540352018126008,0.540352018126009,-0.297341048987158,0.743103497057305,0.644688588939476,-0.108049738584203,-0.204249685057801,-0.176039489081175,0.518221978889298,0.477926325708545
